year,NDBI,NDVI,NDWI,water_occurrence,elevation,slope,B4,B8,B11,sprawl_cluster,built_up
2023,0.05203240364789963,0.0599755123257637,-0.03375828266143799,15,30,1.3687434196472168,0.024000000208616257,0.02706249989569187,0.030033333227038383,3,1
2023,0.003765553468838334,0.05867718905210495,-0.11923316866159439,4,37,9.403067588806152,0.17407777905464172,0.19577999413013458,0.19726000726222992,2,1
2023,0.04978959262371063,0.19795528054237366,-0.31126388907432556,2,45,11.924300193786621,0.18392221629619598,0.27471110224723816,0.3034999966621399,2,1
2023,0.062415704131126404,0.23591288924217224,-0.3635892868041992,0,36,3.8384323120117188,0.1627199947834015,0.2632000148296356,0.29824286699295044,2,1
2023,0.09418611973524094,0.19244542717933655,-0.3096969425678253,12,50,4.431951522827148,0.22973750531673431,0.3392333388328552,0.40977999567985535,2,1
2023,0.03390451520681381,0.15804804861545563,-0.11735767871141434,6,25,2.013265609741211,0.0240833330899477,0.03312499821186066,0.03545000031590462,3,1
2023,0.2541864514350891,0.13962259888648987,-0.041300371289253235,1,56,8.473451614379883,0.049400001764297485,0.0654333308339119,0.1100350022315979,3,1
2023,0.02396700158715248,0.1246485561132431,-0.1642347276210785,10,30,1.3690868616104126,0.11675000190734863,0.15000000596046448,0.15736666321754456,3,1
2023,0.026086943224072456,0.09631949663162231,-0.0810810849070549,11,25,5.637062072753906,0.023080000653862953,0.02800000086426735,0.029500000178813934,3,1
2023,0.013900221325457096,0.04106660932302475,-0.09718439728021622,7,43,1.3692865371704102,0.2166166603565216,0.23517000675201416,0.241799995303154,2,1
2023,0.0994780957698822,0.06297639012336731,-0.16933441162109375,4,43,0.9274099469184875,0.24793332815170288,0.28126001358032227,0.3434000015258789,2,1
2023,0.15089920163154602,0.19569629430770874,-0.16024820506572723,22,29,0.0,0.028300000354647636,0.04207142814993858,0.0570250004529953,3,1
2023,0.07011792063713074,0.08169848471879959,-0.2110629677772522,4,45,10.958396911621094,0.3226666748523712,0.3800800144672394,0.4374000132083893,2,1
2023,0.0895349532365799,0.20969782769680023,-0.19435514509677887,5,41,2.9566032886505127,0.036400001496076584,0.05571666732430458,0.06667499989271164,3,1
2023,0.09405602514743805,0.05850152671337128,-0.031104184687137604,24,40,5.354893207550049,0.0884571447968483,0.0994499996304512,0.1200999990105629,3,1
2023,0.09689581394195557,0.04626939818263054,-0.005926812533289194,18,25,1.3687373399734497,0.022433333098888397,0.024609999731183052,0.029890909790992737,3,1
2023,0.1426367163658142,0.07953854650259018,-0.05499250814318657,6,40,6.626828670501709,0.09475000202655792,0.11112499982118607,0.14810000360012054,3,1
2023,0.08242788910865784,-0.0009487628121860325,-0.005730635952204466,12,27,4.099826812744141,0.0281333327293396,0.02807999961078167,0.03312499821186066,3,1
2023,0.048730865120887756,0.15595850348472595,-0.23053474724292755,33,43,5.044164657592773,0.1621333360671997,0.2220499962568283,0.24480000138282776,2,1
2023,0.027007631957530975,0.09494946151971817,-0.2041471004486084,4,40,10.14474105834961,0.25200000405311584,0.304874986410141,0.32179999351501465,2,1
2023,0.06286896765232086,0.23817947506904602,-0.3511521518230438,1,34,3.1568005084991455,0.15790000557899475,0.25663334131240845,0.2910666763782501,2,1
2023,0.02840724214911461,0.11522256582975388,-0.07317455857992172,5,32,3.156770944595337,0.024150000885128975,0.03044000081717968,0.03221999853849411,3,1
2023,0.11688119918107986,0.06686581671237946,-0.17694956064224243,0,42,2.2184886932373047,0.265500009059906,0.30355000495910645,0.383899986743927,2,1
2023,0.07562520354986191,0.22789590060710907,-0.35969093441963196,0,33,2.9564404487609863,0.16966666281223297,0.2698250114917755,0.3139750063419342,2,1
2023,0.03414558619260788,0.24424327909946442,-0.3414277732372284,4,35,1.368729829788208,0.14399999380111694,0.23707500100135803,0.2538374960422516,2,1
2023,0.027606014162302017,0.21479257941246033,-0.2621334493160248,15,50,5.352768421173096,0.16136667132377625,0.2496500015258789,0.263824999332428,2,1
2023,0.06913048774003983,0.1866699457168579,-0.2630631625652313,10,51,5.6373515129089355,0.20440000295639038,0.2982249855995178,0.34251999855041504,2,1
2023,0.06100419908761978,0.11256634443998337,-0.24934789538383484,0,48,1.3699926137924194,0.2577555477619171,0.32314544916152954,0.3651333451271057,2,1
2023,0.08393450081348419,0.17745183408260345,-0.3004426658153534,0,38,2.1097071170806885,0.17032857239246368,0.24381999671459198,0.28850001096725464,2,1
2023,0.03245853632688522,0.07835131883621216,-0.08130472153425217,39,40,10.520174026489258,0.10424285382032394,0.12196666747331619,0.13015000522136688,3,1
2023,0.09734813868999481,0.15106259286403656,-0.23285141587257385,12,51,1.3698344230651855,0.1477999985218048,0.2003999948501587,0.2436250001192093,2,1
2023,0.07281608134508133,0.09219861030578613,-0.15888115763664246,1,52,1.008526086807251,0.08479999750852585,0.10202500224113464,0.1180500015616417,3,1
2023,0.09282518178224564,0.10914440453052521,-0.24540656805038452,6,56,5.547544956207275,0.28519999980926514,0.3550833463668823,0.42774999141693115,2,1
2023,0.10960645973682404,0.1975274682044983,-0.33468663692474365,1,36,2.736032485961914,0.18174999952316284,0.2712250053882599,0.33799999952316284,2,1
2023,0.1413838267326355,0.24887491762638092,-0.33817151188850403,0,35,2.0130221843719482,0.13770000636577606,0.22894999384880066,0.30434998869895935,2,1
2023,0.09528151154518127,0.1477927267551422,-0.18235325813293457,13,59,3.8388466835021973,0.09974221885204315,0.13433749973773956,0.16263332962989807,3,1
2023,0.33107516169548035,0.10344414412975311,-0.12192058563232422,8,34,4.426551342010498,0.04974166676402092,0.06122000142931938,0.12182000279426575,3,1
2023,0.15071307122707367,0.13617487251758575,-0.193844735622406,5,35,1.3691630363464355,0.11526666581630707,0.15160833299160004,0.20541666448116302,3,1
2023,0.1047472432255745,0.23203662037849426,-0.3372715711593628,2,35,4.020889759063721,0.15109999477863312,0.24240833520889282,0.2991333305835724,2,1
2023,0.11890266090631485,0.19160275161266327,-0.3353089988231659,1,36,2.0131211280822754,0.2086285650730133,0.30752500891685486,0.3905250132083893,2,1
2023,0.11879727244377136,0.20194794237613678,-0.3095672130584717,1,36,2.2161223888397217,0.17479999363422394,0.2632666528224945,0.33425000309944153,2,1
2023,0.10042622685432434,0.2203833907842636,-0.3284730017185211,2,36,1.368751049041748,0.15216000378131866,0.23818571865558624,0.29136666655540466,2,1
2023,0.2240954488515854,0.1462622582912445,-0.15812240540981293,0,43,3.4314894676208496,0.08545000106096268,0.11472856998443604,0.1809999942779541,3,1
2023,0.10346412658691406,0.1918317973613739,-0.18362945318222046,44,34,11.380578994750977,0.026466665789484978,0.0390312485396862,0.0480399988591671,3,1
2023,0.14805230498313904,0.07207129150629044,-0.16010572016239166,23,39,5.355377197265625,0.1804666668176651,0.2084999978542328,0.2809666693210602,2,1
2023,0.10185641795396805,0.06575212627649307,-0.17944882810115814,44,39,2.9568912982940674,0.2440333366394043,0.27838334441185,0.34152498841285706,2,1
2023,0.13261032104492188,0.12071436643600464,-0.24480347335338593,2,43,6.541690349578857,0.22286666929721832,0.284060001373291,0.3709166646003723,2,1
2023,0.13359861075878143,0.0743202194571495,-0.06459897011518478,11,37,2.2166996002197266,0.032828573137521744,0.038100000470876694,0.04984999820590019,3,1
2023,0.028511393815279007,0.12376323342323303,-0.14995205402374268,25,43,0.0,0.12620000541210175,0.1618500053882599,0.17135000228881836,3,1
2023,0.009742935188114643,0.23858463764190674,-0.2935079038143158,1,29,0.0,0.12964999675750732,0.21089999377727509,0.21504999697208405,2,1
2023,0.02935856021940708,0.16069521009922028,-0.1508454829454422,5,46,5.464015483856201,0.1114666685461998,0.15414999425411224,0.16347500681877136,3,1
2023,0.050651464611291885,0.13394081592559814,-0.07700514793395996,2,37,3.541085958480835,0.034690000116825104,0.045419998466968536,0.05026666820049286,3,1
2023,0.11311203241348267,0.1751999855041504,-0.22559385001659393,6,40,12.45030403137207,0.12759999930858612,0.18180833756923676,0.2281833291053772,2,1
2023,0.15578942000865936,0.11106090992689133,-0.2397078424692154,2,35,1.3686797618865967,0.2294333279132843,0.2867625057697296,0.39259999990463257,2,1
2023,0.09351484477519989,0.22463616728782654,-0.3086639940738678,4,40,3.1606547832489014,0.17026667296886444,0.2689250111579895,0.32441070675849915,2,1
2023,0.06413479149341583,0.18006756901741028,-0.28568798303604126,0,33,0.0,0.24269999563694,0.34929999709129333,0.39717501401901245,2,1
2023,0.008986804634332657,0.11960501968860626,-0.06838905811309814,16,58,1.8543341159820557,0.05527999997138977,0.07029999792575836,0.07157500088214874,3,1
2023,0.20188702642917633,0.11564799398183823,-0.2062942236661911,1,52,2.2191362380981445,0.12236999720335007,0.15437500178813934,0.23247499763965607,2,1
2023,0.06467043608427048,0.08452173322439194,-0.20006705820560455,12,47,10.827987670898438,0.24179285764694214,0.28644001483917236,0.3260500133037567,2,1
2023,0.059065233916044235,0.1598607301712036,-0.11720942705869675,36,59,7.579042911529541,0.06634999811649323,0.09160000085830688,0.1031000018119812,3,1
2023,0.08401776105165482,0.09872506558895111,-0.1098339632153511,32,40,16.5924129486084,0.10692500323057175,0.1303499937057495,0.1542624980211258,3,1
2023,0.11762505769729614,0.21760541200637817,-0.3237477242946625,3,35,3.8384177684783936,0.15183888375759125,0.2363000065088272,0.2992999851703644,2,1
2023,0.02561820112168789,0.10556691884994507,-0.19248440861701965,12,47,2.738248586654663,0.3097499907016754,0.3828674852848053,0.40299999713897705,2,1
2023,0.02687319554388523,0.057703759521245956,-0.08150853961706161,7,27,2.956476926803589,0.026399999856948853,0.029633333906531334,0.03127000108361244,3,1
2023,0.09484776109457016,0.06667506694793701,-0.16058148443698883,31,44,3.160595178604126,0.24799999594688416,0.28343334794044495,0.34283334016799927,2,1
2023,0.01958153024315834,0.22404009103775024,-0.342615008354187,0,62,2.9569947719573975,0.22390000522136688,0.35319167375564575,0.36730000376701355,2,1
2023,0.07270824909210205,0.15983033180236816,-0.25075238943099976,4,45,8.010062217712402,0.23645000159740448,0.32641249895095825,0.3776000142097473,2,1
2023,0.05970150977373123,0.1860899180173874,-0.24423767626285553,7,42,10.958761215209961,0.17436666786670685,0.2540999948978424,0.28636667132377625,2,1
2023,0.08425328135490417,0.22793976962566376,-0.29080498218536377,1,35,2.956437826156616,0.15060000121593475,0.23952500522136688,0.28360000252723694,2,1
2023,0.09705141931772232,0.12461644411087036,-0.24783533811569214,8,52,2.957038164138794,0.2463863641023636,0.31653571128845215,0.38457998633384705,2,1
2023,0.04392654448747635,0.060059837996959686,-0.13110855221748352,9,34,4.101607322692871,0.19163499772548676,0.2161249965429306,0.23598460853099823,2,1
2023,0.013365182094275951,0.011840102262794971,-0.061290111392736435,28,41,6.541645526885986,0.08867499977350235,0.09080000221729279,0.09325999766588211,3,1
2023,0.08083339780569077,0.10650191456079483,-0.2570187449455261,2,34,2.0128862857818604,0.3037000000476837,0.37610000371932983,0.44225001335144043,2,1
2023,0.08509881049394608,0.21150152385234833,-0.3402367830276489,0,38,2.2161073684692383,0.16776666045188904,0.25776785612106323,0.3057200014591217,2,1
2023,0.0444025918841362,0.24958407878875732,-0.35326719284057617,1,34,2.7359323501586914,0.14846666157245636,0.24722500145435333,0.2702000141143799,2,1
2023,0.09584476053714752,0.22020892798900604,-0.3189001679420471,0,35,2.7358083724975586,0.14740000665187836,0.23064999282360077,0.2795499861240387,2,1
2023,0.11491875350475311,0.21739132702350616,-0.3222832679748535,1,35,0.9274099469184875,0.14444999396800995,0.22470000386238098,0.283050000667572,2,1
2023,0.12522855401039124,0.12147058546543121,-0.15674559772014618,5,38,1.0075933933258057,0.15771250426769257,0.20132499933242798,0.2589666545391083,2,1
2023,0.008878996595740318,0.08673219382762909,-0.18283741176128387,43,38,3.432220935821533,0.2334761917591095,0.27782222628593445,0.28279998898506165,2,1
2023,0.13216888904571533,0.13305798172950745,-0.23774029314517975,1,34,2.735802173614502,0.24140000343322754,0.3154999911785126,0.4115999937057495,2,1
2023,0.038876015692949295,0.21929612755775452,-0.31596067547798157,42,43,1.3691325187683105,0.16109000146389008,0.2515888810157776,0.2719416618347168,2,1
2023,0.15177427232265472,0.24717123806476593,-0.11052028834819794,14,36,2.736341714859009,0.04989999905228615,0.08266666531562805,0.11225000023841858,3,1
2023,0.06909549236297607,0.16169360280036926,-0.2836246192455292,2,47,4.431717395782471,0.212349995970726,0.2942666709423065,0.3379499912261963,2,1
2023,0.16778795421123505,0.1441192626953125,-0.14887717366218567,15,25,0.0,0.03099999949336052,0.041439998894929886,0.058150000870227814,3,1
2023,0.16296640038490295,0.15710827708244324,-0.03629188612103462,0,59,3.4326212406158447,0.04136666655540466,0.05678749829530716,0.07890000194311142,3,1
2023,0.10661880671977997,0.08419991284608841,-0.21003279089927673,7,55,3.4327335357666016,0.2941666543483734,0.3482588231563568,0.431383341550827,2,1
2023,0.12794971466064453,0.18937371671199799,-0.3341311514377594,2,37,2.2161073684692383,0.18995000422000885,0.27869999408721924,0.360483318567276,2,1
2023,0.02574991062283516,0.0969659835100174,-0.17490661144256592,8,40,6.098685264587402,0.3246625065803528,0.3943857252597809,0.4152333438396454,2,1
2023,0.016403475776314735,0.09525439143180847,-0.14707987010478973,4,60,1.0085699558258057,0.13249999284744263,0.16040000319480896,0.16574999690055847,2,1
2023,0.14212751388549805,0.20976820588111877,-0.3443458080291748,2,37,2.0130674839019775,0.17554999887943268,0.26875001192092896,0.3578000068664551,2,1
2023,0.056162524968385696,0.10830323398113251,-0.09740838408470154,4,29,2.7802884578704834,0.024700000882148743,0.030700000002980232,0.03435357287526131,3,1
2023,0.01607268862426281,0.15551908314228058,-0.12101911008358002,6,27,1.8543341159820557,0.025724999606609344,0.03519999980926514,0.03635000064969063,3,1
2023,0.06643905490636826,0.2067209780216217,-0.28235191106796265,17,46,3.4313125610351562,0.155799999833107,0.2370000034570694,0.2707333266735077,2,1
2023,0.24738113582134247,0.13671401143074036,-0.023748651146888733,10,39,5.043850898742676,0.053199999034404755,0.07005000114440918,0.1160999983549118,3,1
2023,0.0894886776804924,0.1228514090180397,-0.23402610421180725,4,48,3.0231070518493652,0.22685454785823822,0.2903999984264374,0.3474833369255066,2,1
2023,0.19705043733119965,0.21435464918613434,-0.16012129187583923,15,28,4.213669776916504,0.024128571152687073,0.03729499876499176,0.05559999868273735,3,1
2023,0.26317763328552246,0.23200193047523499,-0.10186879336833954,25,44,11.358588218688965,0.04073749855160713,0.0653500035405159,0.11203332990407944,3,1
2023,0.10938433557748795,0.13924053311347961,-0.14851874113082886,7,25,5.7336835861206055,0.02532999962568283,0.033525001257658005,0.041760001331567764,3,1
2023,0.08630809932947159,0.20404158532619476,-0.31456413865089417,0,38,2.2161073684692383,0.16758181154727936,0.2535000145435333,0.3013916611671448,2,1
2023,0.06194322183728218,0.07679075747728348,-0.18612486124038696,2,48,11.233772277832031,0.24150000512599945,0.2816750109195709,0.3188750147819519,2,1
2023,0.0021805474534630775,0.012927199713885784,-0.06334523111581802,14,54,1.8543341159820557,0.09290000051259995,0.09533333033323288,0.09574999660253525,3,1
2023,0.002594590187072754,0.08099241554737091,-0.1269635558128357,19,46,5.547544956207275,0.13072499632835388,0.1537666618824005,0.1545666605234146,3,1
2023,0.08996250480413437,0.23077942430973053,-0.33717089891433716,3,51,4.776486396789551,0.182988241314888,0.29278749227523804,0.35067498683929443,2,1
2023,0.020669739693403244,0.1897709220647812,-0.1941719502210617,6,37,1.3693033456802368,0.18143999576568604,0.26643332839012146,0.27768000960350037,2,1
2023,0.11495591700077057,0.15664148330688477,-0.27592507004737854,1,44,7.060730934143066,0.20364999771118164,0.2793000042438507,0.35185500979423523,2,1
2023,0.2647678554058075,0.23405370116233826,-0.20949934422969818,3,29,0.0,0.03655000030994415,0.05888750031590462,0.10130000114440918,3,1
2023,0.0707366019487381,0.14985291659832,-0.03280172869563103,9,43,2.738156795501709,0.0407777763903141,0.05515333265066147,0.06355000287294388,3,1
2023,0.11591461300849915,0.0830850750207901,-0.07537248730659485,7,29,0.0,0.027699999511241913,0.03271999955177307,0.04129999876022339,3,1
2023,0.05271999165415764,0.21902018785476685,-0.29226070642471313,27,45,2.2191929817199707,0.16259999573230743,0.25380000472068787,0.2820500135421753,2,1
2023,0.06426237523555756,0.15022706985473633,-0.19261480867862701,6,58,6.304129600524902,0.09775999933481216,0.13232499361038208,0.15049999952316284,3,1
2023,0.13346882164478302,0.22532400488853455,-0.3440050482749939,0,35,2.2161223888397217,0.16172222793102264,0.2558000087738037,0.3346000015735626,2,1
2023,0.009545618668198586,0.22933533787727356,-0.29549598693847656,5,46,2.016239643096924,0.16261667013168335,0.25940001010894775,0.26440000534057617,2,1
2023,0.012198386713862419,0.07939287275075912,-0.038035083562135696,28,33,6.295112133026123,0.03942500054836273,0.04622500017285347,0.0473666675388813,3,1
2023,0.15345317125320435,0.2406407594680786,-0.402272492647171,3,54,12.223689079284668,0.1590999960899353,0.25993749499320984,0.35417500138282776,2,1
2023,0.09911572933197021,0.11550114303827286,-0.26319044828414917,5,44,2.956739902496338,0.2630400061607361,0.3317374885082245,0.4047333300113678,2,1
2023,0.1052669808268547,0.11192690581083298,-0.2045200765132904,18,51,2.0164358615875244,0.2479500025510788,0.3104499876499176,0.38350000977516174,2,1
2023,0.03684363141655922,0.14187446236610413,-0.13069391250610352,13,26,2.736023426055908,0.024949999526143074,0.03319999948143959,0.035739999264478683,3,1
2023,0.04352686181664467,0.14756612479686737,-0.27012407779693604,2,52,8.898268699645996,0.2223999947309494,0.2994000017642975,0.3266499936580658,2,1
2023,0.19224226474761963,0.24380020797252655,-0.19416497647762299,5,25,2.7357962131500244,0.03608333319425583,0.05934999883174896,0.08760000020265579,3,1
2023,0.11872150748968124,0.08430425077676773,-0.19790193438529968,2,40,2.1103475093841553,0.2442999929189682,0.2892833352088928,0.3672249913215637,2,1
2023,0.15197794139385223,0.09783836454153061,-0.22988659143447876,0,34,0.9274099469184875,0.2524999976158142,0.3072666525840759,0.4174000024795532,2,1
2023,0.10309714823961258,0.21491739153862,-0.33728092908859253,0,35,0.0,0.16885000467300415,0.2612958252429962,0.32136666774749756,2,1
2023,0.10484006255865097,0.0805523470044136,-0.19244146347045898,1,42,2.95689058303833,0.243599995970726,0.28628334403038025,0.353341668844223,2,1
2023,0.08138494938611984,0.2041788101196289,-0.343716561794281,2,54,8.068770408630371,0.21560832858085632,0.3262428641319275,0.38405001163482666,2,1
2023,0.0033579543232917786,0.07927270978689194,-0.07750952988862991,40,28,7.250469207763672,0.02411428652703762,0.028266666457057,0.028457142412662506,3,1
2023,0.19119714200496674,0.13307389616966248,-0.13303142786026,5,37,4.734806060791016,0.03303999826312065,0.043183334171772,0.06360000371932983,3,1
2023,0.023656869307160378,0.13873133063316345,-0.09210816025733948,10,37,4.6273674964904785,0.033399999141693115,0.04416000097990036,0.046300001442432404,3,1
2023,0.07255423814058304,0.23406298458576202,-0.33402419090270996,2,33,2.1097168922424316,0.1597999930381775,0.2574666738510132,0.29774999618530273,2,1
2023,0.07671032100915909,0.1629953682422638,-0.1903206706047058,7,40,2.0144479274749756,0.18737833201885223,0.260357141494751,0.30362001061439514,2,1
2023,0.0570487454533577,0.0890129804611206,-0.08968141674995422,11,29,0.0,0.03712499886751175,0.04438000172376633,0.04975000023841858,3,1
2023,0.0044005149975419044,0.2180062234401703,-0.30793699622154236,5,46,4.132220268249512,0.1783277839422226,0.2777571380138397,0.28021249175071716,2,1
2023,0.001788151217624545,0.07836426049470901,-0.13809336721897125,24,37,10.614788055419922,0.2048500031232834,0.23968571424484253,0.24054443836212158,2,1
2023,0.02465915121138096,0.20189014077186584,-0.24404340982437134,2,51,2.7373645305633545,0.1026083305478096,0.15452000498771667,0.16233333945274353,3,1
2023,0.10945113003253937,0.10914381593465805,-0.18400441110134125,4,35,2.736542224884033,0.18113332986831665,0.2255166620016098,0.28095000982284546,2,1
2023,0.005483924876898527,0.21454010903835297,-0.30528414249420166,5,40,2.218526601791382,0.18031999468803406,0.2788250148296356,0.28189998865127563,2,1
2023,0.38770928978919983,0.06323564797639847,-0.034492120146751404,15,28,12.316737174987793,0.032055556774139404,0.036383334547281265,0.08246000111103058,3,1
2023,0.21739128232002258,0.08522730320692062,-0.0798417329788208,21,64,4.735044956207275,0.07244999706745148,0.08595000207424164,0.13369999825954437,3,1
2023,0.07500001788139343,0.1305800974369049,-0.1495145559310913,24,27,4.884058475494385,0.045524999499320984,0.05920000001788139,0.06880000233650208,3,1
2023,0.08565282821655273,0.1960589438676834,-0.32049039006233215,8,46,2.9566280841827393,0.19419999420642853,0.28891998529434204,0.3430500030517578,2,1
2023,0.05512451380491257,0.020732250064611435,-0.059645142406225204,11,29,0.0,0.03700000047683716,0.03856666758656502,0.04306666553020477,3,1
2023,0.10984323173761368,0.1050654798746109,-0.23271363973617554,1,32,0.9274099469184875,0.287975013256073,0.35559165477752686,0.4433499872684479,2,1
2023,0.10788866877555847,0.09974581003189087,-0.22772502899169922,8,59,0.0,0.2383769303560257,0.29120001196861267,0.3616333305835724,2,1
2023,0.1047087013721466,0.092222198843956,-0.10163198411464691,9,31,1.0071853399276733,0.03713636472821236,0.044681817293167114,0.055133331567049026,3,1
2023,0.004120648838579655,0.18308204412460327,-0.20466554164886475,14,32,3.4310996532440186,0.052149999886751175,0.07552500069141388,0.07615000009536743,3,1
2023,0.020516512915492058,0.09188142418861389,-0.15742748975753784,6,44,8.524035453796387,0.19952499866485596,0.23989999294281006,0.24995000660419464,2,1
2023,0.04507937282323837,0.04832712560892105,-0.021045487374067307,3,39,2.7802884578704834,0.03413333371281624,0.03759999945759773,0.04114999994635582,3,1
2023,0.2672514319419861,0.14732249081134796,-0.15000677108764648,30,29,0.0,0.05251250043511391,0.07065833359956741,0.12219999730587006,3,1
2023,0.047915391623973846,0.0979360044002533,-0.00196462101303041,14,43,4.6273674964904785,0.031426191329956055,0.03824999928474426,0.042100001126527786,3,1
2023,0.11278953403234482,0.11715637892484665,-0.24557015299797058,10,36,3.4315476417541504,0.23285000026226044,0.29464998841285706,0.3695666790008545,2,1
2023,0.04804268851876259,0.05335695296525955,-0.05626850575208664,19,29,1.3687797784805298,0.02404000051319599,0.026750000193715096,0.02944999933242798,3,1
2023,0.06531843543052673,0.0752040222287178,-0.15261869132518768,7,38,6.12077522277832,0.21728888154029846,0.2526285648345947,0.2879374921321869,2,1
2023,0.13086533546447754,0.22191129624843597,-0.3319603502750397,0,36,0.9274099469184875,0.15546666085720062,0.244145005941391,0.3176666796207428,2,1
2023,0.08052526414394379,0.16158273816108704,-0.26455143094062805,8,42,6.023803234100342,0.20568571984767914,0.28496667742729187,0.334879994392395,2,1
2023,0.029999950900673866,0.24222205579280853,-0.3450406789779663,3,37,17.758686065673828,0.12705999612808228,0.20828889310359955,0.22117272019386292,2,1
2023,0.11658839136362076,0.1109306737780571,-0.26557981967926025,1,34,2.1096646785736084,0.2737500071525574,0.34206250309944153,0.4323500096797943,2,1
2023,0.07989921420812607,0.19560512900352478,-0.1664014458656311,6,26,7.4623236656188965,0.03020000085234642,0.04488750174641609,0.05268333479762077,3,1
2023,0.028213156387209892,0.09778672456741333,-0.023102333769202232,14,26,1.8543341159820557,0.028024999424815178,0.0340999998152256,0.036079999059438705,3,1
2023,0.03411707654595375,0.12446800619363785,-0.2340203821659088,46,45,6.297961235046387,0.13473999500274658,0.17305000126361847,0.18527500331401825,3,1
2023,0.19678711891174316,0.06609808653593063,-0.08381504565477371,5,29,7.463414669036865,0.065700002014637,0.07500000298023224,0.11174999922513962,3,1
2023,0.049674250185489655,0.053930070251226425,-0.04276782646775246,9,34,1.0071563720703125,0.030933333560824394,0.034460000693798065,0.038062501698732376,3,1
2023,0.11045826971530914,0.19657517969608307,-0.04603163152933121,44,35,5.459462642669678,0.05082777887582779,0.07569999992847443,0.09449999779462814,3,1
2023,0.09529439359903336,0.16785329580307007,-0.2631027400493622,10,54,4.431936264038086,0.2146538496017456,0.30125001072883606,0.36471250653266907,2,1
2023,0.048959050327539444,0.241499125957489,-0.2957429885864258,0,43,5.51798677444458,0.15279999375343323,0.2500999867916107,0.27584999799728394,2,1
2023,0.10196822136640549,-0.0068935249000787735,-0.00519300252199173,19,42,7.92051887512207,0.10333999991416931,0.10192500054836273,0.1250714212656021,3,1
2023,0.058923736214637756,0.06813011318445206,-0.15380443632602692,7,43,4.214416027069092,0.20885999500751495,0.2393999993801117,0.2693791687488556,2,1
2023,0.017891447991132736,0.13472269475460052,-0.18952004611492157,14,38,6.76625919342041,0.03704444319009781,0.048579998314380646,0.05034999921917915,3,1
2023,0.15743504464626312,0.1812688410282135,-0.3135356605052948,7,45,4.885349750518799,0.20392000675201416,0.29421666264533997,0.40416666865348816,2,1
2023,0.018305782228708267,0.2110317349433899,-0.264424592256546,30,41,10.287463188171387,0.1500857174396515,0.2303750067949295,0.2389666736125946,2,1
2023,0.0845702514052391,0.18721459805965424,-0.2131747603416443,5,48,3.161376714706421,0.12104000151157379,0.17679999768733978,0.20946666598320007,2,1
2023,0.09687751531600952,0.21250204741954803,-0.3278639614582062,0,34,1.8543341159820557,0.1587333381175995,0.2443999946117401,0.296833336353302,2,1
2023,0.19803690910339355,0.08174081146717072,-0.1735021322965622,2,53,3.161609649658203,0.11435999721288681,0.13471999764442444,0.20125555992126465,3,1
2023,0.10247710347175598,0.17498177289962769,-0.2713627517223358,10,34,0.9274099469184875,0.16949999332427979,0.24140000343322754,0.2965250015258789,2,1
2023,0.06336802244186401,0.23562240600585938,-0.3622257709503174,0,34,2.7802884578704834,0.1574999988079071,0.25459998846054077,0.28905001282691956,2,1
2023,0.11173202842473984,0.033868253231048584,-0.007090878672897816,33,31,2.736314535140991,0.02838749997317791,0.03037777729332447,0.038019999861717224,3,1
2023,0.07845775783061981,0.05772509053349495,-0.16908682882785797,9,45,4.6273674964904785,0.25923749804496765,0.29100000858306885,0.3405500054359436,2,1
2023,0.08349420130252838,0.19886364042758942,-0.19818878173828125,4,39,6.092185974121094,0.07191000133752823,0.10761000216007233,0.1272166669368744,3,1
2023,0.0627598911523819,0.11540409922599792,-0.25077539682388306,8,52,4.735076427459717,0.2943933308124542,0.37120625376701355,0.4209200143814087,2,1
2023,0.05752464756369591,0.2158646285533905,-0.31307822465896606,1,37,6.230549335479736,0.18535000085830688,0.2874000072479248,0.3224833309650421,2,1
2023,0.20213404297828674,0.05108829215168953,-0.16006341576576233,1,52,2.0164108276367188,0.10463333129882812,0.11590000241994858,0.1746249943971634,3,1
2023,0.09922151267528534,0.15371276438236237,-0.2227267026901245,23,52,3.158515214920044,0.1185285747051239,0.1615857183933258,0.19718332588672638,2,1
2023,0.18636254966259003,0.138904869556427,-0.10762329399585724,4,24,4.021095275878906,0.024900000542402267,0.03293333202600479,0.048020001500844955,3,1
2023,0.11036055535078049,0.21055741608142853,-0.3892572224140167,1,33,3.1566293239593506,0.1921750009059906,0.29468750953674316,0.3677999973297119,2,1
2023,0.06851788610219955,0.10884170979261398,-0.22566591203212738,35,58,2.9570281505584717,0.16580000519752502,0.20630000531673431,0.2366500049829483,2,1
2023,0.027128009125590324,0.16947878897190094,-0.26415061950683594,13,49,5.043237686157227,0.1540818214416504,0.2169666737318039,0.2290666699409485,2,1
2023,0.05682023987174034,0.05523502826690674,-0.05556824058294296,36,29,0.0,0.02612857148051262,0.029183749109506607,0.03269999846816063,3,1
2023,0.18860460817813873,0.09726516157388687,-0.14292789995670319,31,45,6.236175537109375,0.12653332948684692,0.15379999577999115,0.22529999911785126,3,1
2023,0.0536288246512413,0.08086559921503067,-0.1644965559244156,10,43,5.356122970581055,0.1815750002861023,0.21352499723434448,0.23772500455379486,2,1
2023,0.15551713109016418,0.12071521580219269,-0.24804344773292542,2,48,4.6273674964904785,0.15326666831970215,0.19535000622272491,0.267300009727478,2,1
